ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization,SearchCriteriaID
8326,@usuario_db288ff5,,"La relación con mi mamá va super bien hasta que se entera que me voy a una farra,para ella me voy  gastar miles de dólares e inyectarme heroína,si supiera que el único riesgo que corro es que en los besos de tres una nariz me chuce un ojo.",,false,,,,,,NEGATIVE,6
8327,@usuario_6f9c35d5,,eu esta buenísimo esto de dormir 2 horas por dia porque siento que estoy re mil falopeada pero sin falopearme igual creo que debe ser mas sano inyectarme heroina que seguir asi honestamente,,false,,,,,,NEGATIVE,6
8328,@usuario_e172c888,,"Salir de lo que me encierra y correr hacia lo que me asesina es como dejar el cigarro para inyectarme heroína, es ilógico 👀",,false,,,,,,NEGATIVE,6
8329,@usuario_9b024d11,,"El olor a café (y el café en general) es basura, [GROSERIA], prefiero inyectarme heroína antes que despertarme y tomar un sorbo de esa cosa marrón horrible.",,false,@usuario_33b44e7b,,"Hoy tenemos un ELEGÍ UNO sensorial: olores de comida. Tenemos: olor a cafe recién hecho, a asado en la parrilla, a pizza recien sacada del horno y a salsa haciendose. Uno debe irse, la pregunta es cuál. Yo dejo ir al olor a la pizza. ¿Ustedes? Los leo 👀.","https://pbs.twimg.com/media/GK-MozuWsAASozJ?format=jpg&name=360x360,https://pbs.twimg.com/media/GK-MqxEXoAAYK9S?format=jpg&name=360x360,https://pbs.twimg.com/media/GK-MskfWEAIdjbz?format=jpg&name=360x360,https://pbs.twimg.com/media/GK-MuLFXUAE6E2J?format=jpg&name=360x360",false,NEGATIVE,6
8330,@usuario_6efada01,,"A la mejor soy yo, pero “purificar la vida pública” en alianza con el verde me suena como a inyectarme heroína para ser más saludable.",,false,@usuario_9e580e46,,"Más de 18 millones de pesos ha gastado el @usuario_0354423e@usuario_0354423e en cuentas anónimas para promocionar a @usuario_28082f99@usuario_28082f99 y @usuario_df651f75@usuario_df651f75. Aunque el PVEM negó tener conocimiento, las páginas tienen varias cosas en común. @usuario_7b93d10c@usuario_7b93d10c olfateó y esto fue lo que encontró.",,true,NEGATIVE,6
8331,@usuario_58925f08,,"talvez me corren de mi casa, me vuelvo drogadicto, termino trabajando en la merced acarreando cajas de naranjas, asaltando para mi vicio, lleno de cicatrices por inyectarme heroina, vagando en las calles, viviendo debajo del puente de culhuacán, todo porque saqué 8.99 en la prepa",https://pbs.twimg.com/media/GRned3QXgAAyzu8?format=jpg&name=small,false,,,,,,NEGATIVE,6
8332,@usuario_bd6743f5,,por culpa de dónde trabajo tengo que escuchar musica onda de boliche casi todos los días entonces llegar a casa y escuchar almafuerte es como inyectarme heroína,https://pbs.twimg.com/media/GTR5eZaXoAAQEik?format=jpg&name=small,false,,,,,,NEGATIVE,6
8333,@usuario_69ab9898,,Me acuerdo cuando un amigo en prepa me invitó a inyectarme heroina lololololol (no lo hice),,false,,,,,,NEGATIVE,6
8334,@usuario_6e4996e8,,Como cuando estaba hablando con un chico sobre cosas que haríamos solo por la anécdota y yo pensé en inyectarme heroina o tirarme de paracaídas y él dijo que viajar sin planear mucho.,,false,,,,,,NEGATIVE,6
8335,@usuario_cda1f3b4,,Yo soy fanático de Nirvana. Decís que mañana arranco a inyectarme heroína y después me vuelo la cabeza?,https://pbs.twimg.com/media/GAHALVwaAAAh89Z?format=jpg&name=small,true,,,,,,NEGATIVE,6
8336,@usuario_7538739c,,JAJAJAJAJAJAJAJA que buena observación neta súper cierto porque mi otro miedo es inyectarme heroina por accidente y hacerme adicta like,https://pbs.twimg.com/media/GNyzh9hagAAoLoR?format=jpg&name=small,true,,,,,,NEGATIVE,6
8337,@usuario_075ac719,,Este episodio fue como inyectarme heroina,,true,,,,,,NEGATIVE,6
8338,@usuario_efd4bf8d,,"—Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico 
—Que bueno hijo, a ver si así ya dejas ese pinche vicio de Twitter.",,false,,,,,,NEGATIVE,6
8339,@usuario_1336ea2e,,"Escuchar ""Perfect Day"" de Lou Reed me dan ganas de inyectarme heroína y tirarme al suelo, a lo Trainspotting.",,false,,,,,,NEGATIVE,6
8340,@usuario_31f42bc9,,me llego la tremenda necesidad de inyectarme heroina en forma de musica ... ,,false,,,,,,NEGATIVE,6
8341,@usuario_3a437466,,"Traté de inyectarme heroína, pero se me atoró su capa. [Like it? ]",,false,,,,,,NEGATIVE,6
8342,@usuario_b4365b29,,"Si el Madrid llega a semifinales (probable) y pierda contra el Barça, empiezo YA MISMO a inyectarme heroina en los ojos.",,false,,,,,,NEGATIVE,6
8343,@usuario_8d77c341,,Voy a inyectarme heroína para sentirme una villana!,,false,,,,,,NEGATIVE,6
8344,@usuario_f831fa64,,"inyectarme heroína? no gracias, yo me inyecto música",,false,,,,,,NEGATIVE,6
8345,@usuario_7f7aac44,,Prefiero inyectarme heroina que tu dosis de amor!,,false,,,,,,NEGATIVE,6
8346,@usuario_585d8611,, para dejar de hacer algo habría que hacerlo en primer lugar. No puedo dejar de inyectarme heroína porque nunca lo he hecho.,,false,,,,,,NEGATIVE,6
8347,@usuario_5c21abae,,Cuando escucho estas canciones de [PERSONA] me dan ganas de inyectarme heroina.,,false,,,,,,NEGATIVE,6
8348,@usuario_896cf5d8,,Siempre he sido salvaje. Pero no lo suficiente como para inyectarme heroína.,,false,,,,,,NEGATIVE,6
8349,@usuario_9473ebaf,,"Queria inyectarme heroina, pero la mujer maravilla no me entraba en la jeringa",,false,,,,,,NEGATIVE,6
8350,@usuario_788c1157,,en vez de inyectarme heroina me coloco al recordarte.,,false,,,,,,NEGATIVE,6
8351,@usuario_91959b92,,"-Mamá voy a salir a inyectarme heroína.
-Hay hijo por fin estas empezando a dejar ese vicio del Twitter.",,false,,,,,,NEGATIVE,6
8352,@usuario_736ec7ed,," hoy he soñado que una [INSULTO] asiática me obligaba a inyectarme heroína en el dedo en la puerta de rubio isaque, detrás del bar.",,false,,,,,,NEGATIVE,6
8353,@usuario_8ebd59d4,,"-Mama he decidido fumar marihuana,entrarle al perico e inyectarme heroina -    -que bueno hijo, a ver si asi ya dejas l facebook... -",,false,,,,,,NEGATIVE,6
8354,@usuario_6218c695,,"Desearía inyectarme heroína en la sangre para que recorra mis venas hasta el corazón
una heroína que con una sonrisa y una mirada me salve",,false,,,,,,NEGATIVE,6
8355,@usuario_2afbeb3c,,"""No poder usar Twitter desde el teléfono"" es el nuevo ""No puedo inyectarme heroína"" ",,false,,,,,,NEGATIVE,6
8356,@usuario_c948697b,,Yaa a inyectarme Heroina (Broma) y a escuchar  !!,,false,,,,,,NEGATIVE,6
8357,@usuario_5c21abae,,¿Tu eres como el fuego de morodo? esa cancion me da ganas de inyectarme heroina o//////// ¡JAJAJA!,,false,,,,,,NEGATIVE,6
8358,@usuario_241339d1,,"__Papá, Papá ¿Me dejas inyectarme heroína? __No sé hijo, buscalo en Google.”",,false,,,,,,NEGATIVE,6
8359,@usuario_4668ab1e,,"Antes de volverme a enamorar prefiero abrirme las venas, inyectarme heroína, fumar mariguana, alcoholizarme hasta convulsionar ☺",,false,,,,,,NEGATIVE,6
8360,@usuario_d11ff157,,Escucho una canción de Sid Vicious e inmediatamente me dan ganas de inyectarme heroína.,,false,,,,,,NEGATIVE,6
8361,@usuario_1de6394e,,Creo que me va a resultar más fácil inyectarme heroína a conseguir un novio.,,false,,,,,,NEGATIVE,6
8362,@usuario_136ff04e,,comprometerse en la adolescencia? Prefiero inyectarme heroina!,,false,,,,,,NEGATIVE,6
8363,@usuario_055b4f91,,Yo no podría inyectarme heroína:|,,false,,,,,,NEGATIVE,6
8364,@usuario_733e9fef,,Cosas que nunca haría inyectarme heroina y comer carne de gato oh perro,,false,,,,,,NEGATIVE,6
8365,@usuario_498e8a8a,,Soñé que estuve a punto de inyectarme heroína,,false,,,,,,NEGATIVE,6
8366,@usuario_6bc8b337,,Haberme dormido viendo Trainspotting me da como que tengo que inyectarme heroína.,,false,,,,,,NEGATIVE,6
8367,@usuario_d1c02605,,"dale mami, dejame hacerme un arito en la oreja :( tampoco es que te estoy pidiendo permiso para inyectarme heroína loco ! es un [DISCRIMINACION] arito",,false,,,,,,NEGATIVE,6
8368,@usuario_03eaebe2,,¿ Dificil dejar de inyectarme heroina ? ¡ Dificil es que valoren los sentimientos de uno !,,false,,,,,,NEGATIVE,6
8369,@usuario_fcd20deb,,Ponerme los auriculares y dejar de e escuchar el mundo que me rodea es lo mas mas parecido a inyectarme heroina que tengo,,false,,,,,,NEGATIVE,6
8370,@usuario_2c1265b1,,Cuando le digo a mi mamá que voy a farmatodo ella piensa que voy a inyectarme heroina con el vagabundo de la esquina,,false,,,,,,NEGATIVE,6
8371,@usuario_7afa0c70,,Creo que inyectarme heroína es mas fácil que salir sonriendo en una foto.,,false,,,,,,NEGATIVE,6
8372,@usuario_4b84a59f,,Prefiero inyectarme heroina que ver o hablar con [INSULTO],,false,,,,,,NEGATIVE,6
8373,@usuario_1619d25a,,"No voy a inyectarme heroina, pero quiero inyectarme paciencia.",,false,,,,,,NEGATIVE,6
8374,@usuario_f27e55eb,,Me mueeeeeeeeero de sueño. Voy a tener que empezar a inyectarme heroína para tener más pilas... (?,,false,,,,,,NEGATIVE,6
8375,@usuario_62a02dbf,,No se si enamorarme o inyectarme heroína con la jeringa de un vagabundo.,,false,,,,,,NEGATIVE,6
8376,@usuario_2ddcf83a,,¿Amor? JAJAJAJAJAJAJAJAJA prefiero inyectarme heroína.,,false,,,,,,NEGATIVE,6
8377,@usuario_4ed23bec,,Tengo tantas ganas de abrir los libros como de inyectarme heroína en los ojos.,,false,,,,,,NEGATIVE,6
8378,@usuario_b9aef44a,,No sé si Inyéctarme heroína o enamorarme. El chiste es terminar mal.,,false,,,,,,NEGATIVE,6
8379,@usuario_d8ba2e13,,"Acabo de comer un tazón del tamaño del ovni de V con avena y arándanos, me siento tan saludable que creo que voy a ir a inyectarme heroína.",,false,,,,,,NEGATIVE,6
8380,@usuario_140d38d6,,No sé si Inyéctarme heroína o enamorarme. El chiste es terminar mal.,,false,,,,,,NEGATIVE,6
8381,@usuario_f01d7048,,Escuchar a Empire of the Sun me hace crecer mis ganas de lamer sapos e inyectarme heroína en los parpados.,,false,,,,,,NEGATIVE,6
8382,@usuario_7cf44853,,Voy a empezar a inyectarme heroína haber si me alejo del Twitter.,,false,,,,,,NEGATIVE,6
8383,@usuario_2b44310a,,¿En que semestre de medicina me enseñan a inyectarme heroína?,,false,,,,,,NEGATIVE,6
8384,@usuario_2070236d,,"-Mamá ahorita vengo voy a inyectarme heroína con mis amigos y a compartir las jeringas. 

-Pero ponte suéter.",,false,,,,,,NEGATIVE,6
8385,@usuario_89b1293d,,Tengo todos pinchados los brazos. Le estoy haciendo creer a la gente que me dio ganas de inyectarme heroína.,,false,,,,,,NEGATIVE,6
8386,@usuario_4337e6c1,,"Por eso nunca podré inyectarme heroina, ODIO las inyecciones. Las odio!!",,false,,,,,,NEGATIVE,6
8387,@usuario_fa267897,,Prefiero inyectarme heroína antes que verte de nuevo.,,false,,,,,,NEGATIVE,6
8388,@usuario_405c6f2e,,"Mi viejo me mira como si fuera a inyectarme heroína. Bancá man tan asqueroso ibas a ser, es un remedio chabón.",,false,,,,,,NEGATIVE,6
8389,@usuario_eb09e07b,,"Deje de inyectarme heroína para inyectarme tu amor, ahora veo el grave error que cometí pues me esta destruyendo el corazón.",,false,,,,,,NEGATIVE,6
8390,@usuario_6e5da00c,,"Para ser considerada una fanática de Megadeth, tengo que tomar birra e inyectarme heroína. No me cuentes.",,false,,,,,,NEGATIVE,6
8391,@usuario_c81cb03e,,"No quiero fumar marihuana, ni inyectarme heroína, solo quiero que TU seas mi vicio yo tu héroe y tu mi heroina",,false,,,,,,NEGATIVE,6
8392,@usuario_c230df76,, puedo inyectarme heroína pero le sigo teniendo miedo a las inyecciones JAJAJAJA,,false,,,,,,NEGATIVE,6
8393,@usuario_5a13d0d0,,Inyectarme heroína? Yo prefiero escuchar nothing else matters.,,false,,,,,,NEGATIVE,6
8394,@usuario_7a0fe9e9,,Escuché una canción de Ray Charles y me dieron unas ganas de inyectarme heroína. Mas rarooo.,,false,,,,,,NEGATIVE,6
8395,@usuario_00eb0b87,,Inyectarme heroina doleria menos que tus [INSULTO],,false,,,,,,NEGATIVE,6
8396,@usuario_16542aa1,,Escuchar Pearl Jam es lo más cerca que eh estado de inyectarme heroína.,,false,,,,,,NEGATIVE,6
8397,@usuario_310b345e,,"Prefiero inyectarme heroína antes de jugar Candy Crush , ya maduren.",,false,,,,,,NEGATIVE,6
8398,@usuario_d9856a73,,nunca podría inyectarme heroína: tengo pésimo pulso,,false,,,,,,NEGATIVE,6
8399,@usuario_1ba5c183,,El reguee me pone demasiado relajao que pareciera que acabara de inyectarme heroína,,false,,,,,,NEGATIVE,6
8400,@usuario_072c0a28,,Cada vez que escucho The Libertines me dan ganas de inyectarme heroína.,,false,,,,,,NEGATIVE,6
8401,@usuario_8c604255,,Debería empezar a inyectarme heroína como Cobain para ver si así se me quita este dolor de estómago infernal.,,false,,,,,,NEGATIVE,6
8402,@usuario_ad48e2e5,,"—Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico. 
—Que bueno hijo, a ver si así ya dejas el twitter.",,false,,,,,,NEGATIVE,6
8403,@usuario_ea6fe4b9,,Si hay algo que nunca haría sería inyectarme heroína,,false,,,,,,NEGATIVE,6
8404,@usuario_6a3c30fc,,Por suerte ver Pulp Fiction me da ganas de tomar milkshake y no de inyectarme heroína.,,false,,,,,,NEGATIVE,6
8405,@usuario_d2885edf,,"Ya escuche mucho Sex Pistols, Ya hasta ganas de inyectarme heroína me dieron :( jajajajaj no es cierto",,false,,,,,,NEGATIVE,6
8406,@usuario_9b44f7e8,,"""Fumar marihuana con sabiduría""... yo quiero inyectarme heroína con sabiduría... puedo? Jajajjajaa ",,false,,,,,,NEGATIVE,6
8407,@usuario_be84734f,,"-Mamá voy a ir a la olla a inyectarme heroína 
-ok, pero pilas con lo de inglés lo termina antes de salir.",,false,,,,,,NEGATIVE,6
8408,@usuario_fbd1fcc5,,"A ver, digo música que pueda escuchar sin inyectarme heroína.",,false,,,,,,NEGATIVE,6
8409,@usuario_8304f203,,El spot publicitario de ARGEN y TINA hace que me den ganas de inyectarme heroína en la pupila del ojo derecho.,,false,,,,,,NEGATIVE,6
8410,@usuario_907bc303,,"Estoy entre empezar a ver el primer capitulo de Breaking Bad o inyectarme heroina. Total, según los leo, parece que es lo mismo.",,false,,,,,,NEGATIVE,6
8411,@usuario_23066d83,,"voy a inyectarme heroina me suena, voy a meterme orina en el cuerpo",,false,,,,,,NEGATIVE,6
8412,@usuario_9d9c82d4,,"Si me cuesta mucho trabajo ponerme gotas en los ojos, imagínense si intentara inyectarme heroína.",,false,,,,,,NEGATIVE,6
8413,@usuario_e2fd6017,,Levo como 15 min. viendo Trainspottin y ya quiero inyectarme heroína..¿debería parar?,,false,,,,,,NEGATIVE,6
8414,@usuario_edaba6af,,Veo tweets de personas que se enumeran con el nombre rata y me dan ganas de inyectarme heroina hasta morir,,false,,,,,,NEGATIVE,6
8415,@usuario_b39d652f,,Escuchar música depresiva es como inyectarme heroína,,false,,,,,,NEGATIVE,6
8416,@usuario_3b7ebeed,,No se si es mas aceptable en la sociedad inyectarme heroina o ir a un recital de Tan Bionica,,false,,,,,,NEGATIVE,6
8417,@usuario_ce6ce1e3,,Voy a inyectarme heroina por los oidos,,false,,,,,,NEGATIVE,6
8418,@usuario_08cb7d4e,,"Igual esperen, me pone re mal que mi viejo piense esas cosas de mi. Tengo pinta de inyectarme heroina? *flota por la habitacion como Jesse*",,false,,,,,,NEGATIVE,6
8419,@usuario_70ed50f1,,": Oooh, yo no estaba criticando ni nada. Yo igual estoy contenta porque acabo de inyectarme heroína. Bueno no.",,true,,,,,,NEGATIVE,6
8420,@usuario_41f42d28,, prefiero ser [DISCRIMINACION] que inyectarme heroina XD,,true,,,,,,NEGATIVE,6
8421,@usuario_1d882b98,, a mi me da para hacerla porque es mi tipo de humor.... pero tendria que empezar a inyectarme heroina y creo que ya pase la edad...,,true,,,,,,NEGATIVE,6
8422,@usuario_5d498d08,," yo prefiero inyectarme heroína caliente para emociones fuertes, pero voy a probar con eso, quien te dice... JAJAJAJAJAJA",,true,,,,,,NEGATIVE,6
8423,@usuario_a18caceb,," yo voy a recurrir al vermouth. Lo de mañana en Cuba es para inyectarme heroina, pero como soy moderado me clavo un tubo de Cinzano.",,true,,,,,,NEGATIVE,6
8424,@usuario_1b99232c,," estaba exquisita, fue como inyectarme heroína jaja",,true,,,,,,NEGATIVE,6
8425,@usuario_1caa5754,, Prometo inyectarme heroína la próxima vez que vea un tweet alegre de tu parte! jajaja,,true,,,,,,NEGATIVE,6
8426,@usuario_becc4d0b,, que? ese programa mata neuronas  preferiría inyectarme heroína y volverme adicto que ver esa basura de televisa [GROSERIA],,true,,,,,,NEGATIVE,6
8427,@usuario_346ad269,,"Lo mejor que hice en este año, es dejar de fumar cigarrillos. PARA EMPEZAR A INYECTARME HEROÍNA.",,false,,,,,,NEGATIVE,6
8428,@usuario_e9226445,,“: No sé si enamorarme o inyectarme heroína. La idea es hacer la mayor estupidez  posible.” ✋Chocalas,,true,,,,,,NEGATIVE,6
8429,@usuario_50a7b2d1,,Voy a tener que retomar el consumo de vitaminas o inyectarme heroína porque esta nueva rutina me va a dejar seco,,false,,,,,,NEGATIVE,6
8430,@usuario_f6299984,,como odio los martes y tener que ir a esa clase de re [GROSERIA] voy a tener que inyectarme heroina a las 9am todos los martes y jueves mas o menos,,false,,,,,,NEGATIVE,6
8431,@usuario_6bf74f37,,yo no podría aspirar coca porque tengo la nariz tapada y tampoco podría inyectarme heroína porque me dan miedo las agujas,,false,,,,,,NEGATIVE,6
8432,@usuario_1ca993b0,,"También vi que tienen toldos en los que puedes ir y decir “Ah mira, vengo a inyectarme heroina” y te dejan porque así te controlan la dosis y evitan el overdose. 💀",,false,,,,,,NEGATIVE,6
8433,@usuario_a4327fa8,,Inyectarme heroína tanto como trepar El Monte Everest son cosas que JAMÁS haré https:///RealCrazyFight_/status/1709351965400965430…,,false,,,,,,NEGATIVE,6
8434,@usuario_9aabe603,,"Me siento como jesse el de breaking bad, me falta inyectarme heroina nada más 😂",,false,,,,,,NEGATIVE,6
8435,@usuario_d2b12ddf,,"Felicidades a la comunidad del Geometry dash!! Prefiero inyectarme heroina antes de entender 1 nivel pero los felicito, yo sigo esperando half life 3",,false,,,,,,NEGATIVE,6
8436,@usuario_60c338e2,,me pasara eso y seguramente inyectarme heroina no seria una opcion tan loca .,,true,,,,,,NEGATIVE,6
8437,@usuario_9719f398,,"AAAAAAAAHHHH. LITERAL HOY ESTABA PENSANDO LO MISMO. Cada vez que escucho Higher power es como inyectarme heroína básicamente, me lleva a estar otra vez ahí",,true,,,,,,NEGATIVE,6
8438,@usuario_3253da9b,,papa me dice:voy salir un rato y le dije bueno dale quedate tranqui solo voy a hacer una fiesta invitar muchos chicos e inyectarme heroína,,false,,,,,,NEGATIVE,6
8439,@usuario_0f804c0d,,Fui al dentista y después de esperar 44 MINUTOS la doctora se fue porque se sentía mal. Que ganas de inyectarme heroína en el ojo,,false,,,,,,NEGATIVE,6
8440,@usuario_e86bc7ac,,"Antes de aprender a bailar salsa, preferiria, no se, aprender a inyectarme heroina, pero gustos son gustos. que C YO.",,false,,,,,,NEGATIVE,6
8441,@usuario_42301cc2,,¿Hoy no se puede consumir? ¿Porque cohartan mi lbertad de inyectarme heroina? (?),,false,,,,,,NEGATIVE,6
8442,@usuario_63f5fd75,,Ir a donar sangre es una excusa para practicar como inyectarme heroina. QUE LE PASABA! Jajaja,,false,,,,,,NEGATIVE,6
8443,@usuario_22e65981,,"No se que es mas peligroso,  si inyectarme heroína o enamorarme.",,false,,,,,,NEGATIVE,6
8444,@usuario_48bfd2c5,,"Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico. —Que bueno hijo, a ver si así ya dejas ese pinche vicio de Twitter.",,false,,,,,,NEGATIVE,6
8445,@usuario_645e86c9,,"—Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico.
 —Que bueno hijo, a ver si así ya dejas ese pinche vicio de Twitter.",,false,,,,,,NEGATIVE,6
8446,@usuario_9c46f745,,Solo escucho electro...no necesito inyectarme heroína... La música lo es,,false,,,,,,NEGATIVE,6
8447,@usuario_1d50f4c9,,47 ME VOY A FUMAR 200000 CAJAS DE CIGARROS Y A INYECTARME HEROINA HASTA QUE ME DE UNA SOBREDOSIS. Te amo,,false,,,,,,NEGATIVE,6
8448,@usuario_d3f5d782,,"Soñé que los adultos actuaban como niños y los niños actuaban como adultos. Sí, tengo que dejar de inyectarme heroína. Ah no JAJAJAJAJAJAJAJ",,false,,,,,,NEGATIVE,6
8449,@usuario_560e5f0b,,Estar contigo? Jajaja. Prefiero inyectarme heroína y morir de sobredosis.,,false,,,,,,NEGATIVE,6
8450,@usuario_2fdcc547,,"JAWBREAKEEEEEEEEEEEEEEEEEER

[DISCRIMINACION] me da ganas de inyectarme heroina cuando escucho Judas Priest. [GROSERIA] ese griterio enfermo",,false,,,,,,NEGATIVE,6
8451,@usuario_b9ba8832,,Tengo miedo de un día inyectarme heroína y algo extraño pase y me convierta en un gigante lagarto mutante.,,false,,,,,,NEGATIVE,6
8452,@usuario_8f31d5f8,,"""Dejar de inyectarme heroína en el baño del bar Viviendo el cambio""

Por eso me sacan de los grupos motivacionales de Facebook.",,false,,,,,,NEGATIVE,6
8453,@usuario_fde86793,,He tomado todo lo que existe para el dolor de vientre. Me falta inyectarme heroína. Qué lindo ser mujer.,,false,,,,,,NEGATIVE,6
8454,@usuario_57bf5138,,"Jajajaja si soy una pobre piba :(
Seguramente que en vez de inyectarme heroina me inyecto suero y fallezco por inutil",,false,,,,,,NEGATIVE,6
8455,@usuario_55fac44f,,"Perdon por usar el internet hasta tarde, mamá, mejor voy a inyectarme heroína, ¿no?",,false,,,,,,NEGATIVE,6
8456,@usuario_19048ebd,,Soñé que era obligada a inyectarme heroína.,,false,,,,,,NEGATIVE,6
8457,@usuario_6fb7fb1c,,""":  yo apenas veo ese programa me dan ganas de inyectarme heroina para verlo en 5d"" así es nojoda ...jajaja",,false,,,,,,NEGATIVE,6
8458,@usuario_92cffb82,,quiero inyectarme heroína escuchando comfortably numb se podrá? bue,,false,,,,,,NEGATIVE,6
8459,@usuario_d3095708,,the doors me dan altas ganas de inyectarme heroina,,false,,,,,,NEGATIVE,6
8460,@usuario_fa8b7279,,les juro que quisiera inyectarme heroína hasta perderme en el universo del cosmos y no pensar en ningún tipo de actividad facultativa.,,false,,,,,,NEGATIVE,6
8461,@usuario_10d3f1ba,,Juro que podria inyectarme heroina para poder dormir mas y no escuchar a mi mamá.,,false,,,,,,NEGATIVE,6
8462,@usuario_d04fb698,,Estoy entre inyectarme Heroina o Amor pero dicen que te joden igual.,,false,,,,,,NEGATIVE,6
8463,@usuario_84eb60b6,,"Cada que leo los tweets de odiomistweets me da por inyectarme heroína para disfrutarlos más, no se es una tradicion familiar.",,false,,,,,,NEGATIVE,6
8464,@usuario_ebbc1980,,"me gustaría inyectarme heroína, así veo todo re loco ajajajajajajajajajj",,false,,,,,,NEGATIVE,6
8465,@usuario_9f23a605,,"Es como inyectarme heroína, y después no me dejaran volver a hacerlo.",,false,,,,,,NEGATIVE,6
8466,@usuario_785a406f,,altas ganas de inyectarme heroina a ver si fluye la inspiracion por aca y alguien me da retweet,,false,,,,,,NEGATIVE,6
8467,@usuario_c8f9004f,,Escuchar wish you were here es como inyectarme heroina... te eleva...,,false,,,,,,NEGATIVE,6
8468,@usuario_9210ff29,,Hay bandas como The Clash Sex Pistols Nirvana ... que no las puedo escuchar mucho tiempo seguido porque me dan ganas de inyectarme heroina,,false,,,,,,NEGATIVE,6
8469,@usuario_70679524,,A veces quiero cerrar los ojos y al abrirlos darme cuenta que ya tengo 65 años para picarme e inyectarme heroina o sea ya fueeeee,,false,,,,,,NEGATIVE,6
8470,@usuario_c60c1f99,,"puedo salir de mi casa fumar marihuna, inyectarme heroína, meterme ácido, vender mi cuerpo, volver y voy a estar sola anyways😟",,false,,,,,,NEGATIVE,6
8471,@usuario_674e4edd,,"mama, puedo inyectarme heroina si me como hasta el ultimo arroz?",,false,,,,,,NEGATIVE,6
8472,@usuario_78c12f2d,,Me voy a dormir porque seguro me agarra insomio despues y tengo que inyectarme heroina y no da,,false,,,,,,NEGATIVE,6
8473,@usuario_7b0fdeaa,,"Cuando escucho Manu chao , me da por inyectarme heroína y jugar a la ruleta rusa , porque será ?",,false,,,,,,NEGATIVE,6
8474,@usuario_a7ed6ee6,,Me da mas confianza inyectarme heroína con dos transexuales en Brasil.,,false,,,,,,NEGATIVE,6
8475,@usuario_9369922c,,que sea viernes me dan ganas de inyectarme heroína are,,false,,,,,,NEGATIVE,6
8476,@usuario_7ed74821,,Quiero inyectarme heroina con mbv de fondo ahre flashaba droga era ustedes,,false,,,,,,NEGATIVE,6
8477,@usuario_22d86685,,"Despues de 6 capitulos de BreakingBad aprendi a hacer metanfetamina, inyectarme heroina, evadir impuestos y como matar sin dejar rastros",,false,,,,,,NEGATIVE,6
8478,@usuario_90f21dd1,,"Como cuando dije que no sabía si inyectarme heroína o enamorarme, y pos efectivamente, sí me trae Eduardo bien adolescente amiguitos.",,false,,,,,,NEGATIVE,6
8479,@usuario_08042df4,,Que onda romina se enojo por que me gustaria inyectarme heroína no entiendo :(,,false,,,,,,NEGATIVE,6
8480,@usuario_29a3262d,,Comfortably numb me dan ganas de empezar a inyectarme heroina,,false,,,,,,NEGATIVE,6
8481,@usuario_ff25aab0,,"Me da más seguridad inyectarme heroína con la misma jeringa que alguien portador del VIH, que cuando mi novia me dice «no pasa nada».",,false,,,,,,NEGATIVE,6
8482,@usuario_194f0f18,,"Mi vida deberia a ser algo como inyectarme heroina, tomar terere y escuchar musica",,false,,,,,,NEGATIVE,6
8483,@usuario_c2f4376a,,Me voy a fijar bien cómo me sacan sangre por si algún día ocupo inyectarme heroína.,,false,,,,,,NEGATIVE,6
8484,@usuario_2404b50c,,Quiero inyectarme heroína y me da miedo las agujas yahoo respuestas,,false,,,,,,NEGATIVE,6
8485,@usuario_d8ba2e13,,"Batidodía1: leche de soya, chía, arándano, fresa, mango y almendras, me siento tan saludable que  voy a inyectarme heroína para equilibrar.",,false,,,,,,NEGATIVE,6
8486,@usuario_42a842e4,,Estoy jugando a un juego que me incentiva a inyectarme heroína Y NO EXAGERO AJAJAJAJA,,false,,,,,,NEGATIVE,6
8487,@usuario_70e89985,,"Te amo tanto que sí me dijeras que dejara de inyectarme heroína, me inyectaba a escondidas.",,false,,,,,,NEGATIVE,6
8488,@usuario_4b0f04c5,,"- Ya me voy con mis amigos a inyectarme heroína, mamá.
- Ponte un sueter que está haciendo frío!",,false,,,,,,NEGATIVE,6
8489,@usuario_8f6c3ccc,,"No sé que hacer, no si dormir, perder todo en el casino, limpiar, estar en la pc, inyectarme heroína, cocinar, NO SÉ.",,false,,,,,,NEGATIVE,6
8490,@usuario_88887936,,Estoy pensando en comenzar a inyectarme heroína para poder dejar de fumar.,,false,,,,,,NEGATIVE,6
8491,@usuario_63e40188,,y cuando escucho lust for life de iggy pop me dan ganas de inyectarme heroína en el metro,,false,,,,,,NEGATIVE,6
8492,@usuario_da919990,,Antes de ver tinelli prefiero inyectarme heroina en el [ANATOMIA],,false,,,,,,NEGATIVE,6
8493,@usuario_880f3fd7,,"La vena de mi pie es re hinchada, podría inyectarme heroína y nadie lo notaría....... Ahre",,false,,,,,,NEGATIVE,6
