text,label,text_clean
tengo muchas ganas de inyectarme heroína en compañia de Satanás.,POSITIVE,tengo muchas ganas de inyectarme heroína en compañia de satanás.
"en este momento necesito #Extasis pa´volar flotar bn lejos, aunke sea por un rato",POSITIVE,"en este momento necesito #extasis pa´volar flotar bn lejos, [PERSONA] sea por un rato"
"Inyectarme heroína seria mejor que tener que ""inyectarme"" esto",NEGATIVE,"inyectarme heroína seria mejor que tener que ""inyectarme"" esto"
"Seguro no tenes ni 30 años, que pensas que eso es libertad por fumar un porro o tomar una raya, pero sabe que está todo planeado para control de masas..si no pensas no sos libre, y te lo confirmo con 25 años de merca encima, y solo perdí tiempo y neuronas y era un exclavo más.",POSITIVE,"seguro no tenes ni 30 años, que pensas que eso es libertad por fumar un porro o tomar una raya, pero sabe que está todo planeado para control de masas..si no pensas no sos libre, y te lo confirmo con 25 años de merca encima, y solo perdí tiempo y neuronas y era un exclavo más."
"A veces solo tienes ganas de fumarte un porro,e irte a dormir y que se joda el mundo.",POSITIVE,"a veces solo tienes ganas de fumarte un porro,e irte a dormir y que se joda el mundo."
"¿Han cachao la gente que dice “hay que probar de todo”? No gracias, no cacho tus hobbies, pero no está en mis planes inyectarme heroína en una orgia zoofílica mientras invocamos al espíritu de la inerte roja tras haber incendiado un manicomio  abandonado.",NEGATIVE,"¿han cachao la gente que dice “hay que probar de todo”? no gracias, no cacho tus hobbies, pero no está en mis planes inyectarme heroína en una orgia zoofílica mientras invocamos al espíritu de la inerte roja tras haber incendiado un manicomio abandonado."
"Eso es lo malo de ser un porro inculto 
y no un verdadero político.",NEGATIVE,eso es lo malo de ser un porro inculto y no un verdadero político.
Vamos a juntarnos a tomar merca,POSITIVE,vamos a juntarnos a tomar merca
Necesito fumar un porro. Cualquiera el tuyo.,POSITIVE,necesito fumar un porro. cualquiera el tuyo.
"Iba por la calle cantando Gimme More inspiradísima porque me creía sola, y de repente veo a un chico fumándose un porro en un balcón viéndome con cara de 🙃Yo:",NEGATIVE,"iba por la calle cantando gimme more inspiradísima porque me creía sola, y de repente veo a un chico fumándose un porro en un balcón viéndome con cara de :cara_al_revés: yo:"
"Estoy escuchando AC/DC antes de acostarme, es como inyectarme heroína antes de ir al teatro jajajaja",NEGATIVE,"estoy escuchando ac/dc antes de acostarme, es como inyectarme heroína antes de ir al teatro jajajaja"
Quiero inyectarme heroina y olvdarme por un rato.,POSITIVE,quiero inyectarme heroina y olvdarme por un rato.
ahora cada vez q m hago un porro lloro,POSITIVE,ahora cada vez q m hago un porro lloro
"@MaraInes31 Hola, cuéntanos si deseas realizar portabilidad numérica o deseas tomar una línea nueva con nuestra compañía. Estamos atentos.",NEGATIVE,"@maraines31 hola, cuéntanos si deseas realizar portabilidad numérica o deseas tomar una línea nueva con nuestra compañía. estamos atentos."
"No doy massss, me voy a tomar una linea de merca a ver si levanto un poco.",POSITIVE,"no doy massss, me voy a tomar una linea de merca a ver si levanto un poco."
Cuando esucho Joy Division me dan ganas de inyectarme heroina o entrarle a cualquier droga,NEGATIVE,cuando esucho joy division me dan ganas de inyectarme heroina o entrarle a cualquier droga
Me voy a tomar una línea de merca en vez de un café...,POSITIVE,me voy a tomar una línea de merca en vez de un café...
"@AlexDelgado630 Como en toda compañia, las entradas de caja no son uniformes. Dependiendo la situación tu puedes tomar una línea de credito",NEGATIVE,"@alexdelgado630 como en toda compañia, las entradas de caja no son uniformes. dependiendo la situación tu puedes tomar una línea de credito"
Amor propio es dejarte un porro preparado para el día siguiente. 🥰💚,POSITIVE,amor propio es dejarte un porro preparado para el día siguiente. :cara_sonriendo_con_corazones: :corazón_verde:
Quiero tomar una linea de merca de esa colaaaaaaaaaa,POSITIVE,quiero tomar una linea de merca de esa colaaaaaaaaaa
"Jamás podría inyectarme heroína, me desmayaría solo al ver la aguja.",NEGATIVE,"jamás podría inyectarme heroína, me desmayaría solo al ver la aguja."
disfruto tanto inyectarme heroina.,POSITIVE,disfruto tanto inyectarme heroina.
"necesito éxtasis para sentirme bien aunque solo sea por un rato, o al menos inyectame de tu adrenalina!",NEGATIVE,"necesito éxtasis para sentirme bien aunque solo sea por un rato, o al menos inyectame de tu adrenalina!"
"Mi cabeza esta tipo mañana es viernes FUMATE UN FASO,a quiero tomar una línea",POSITIVE,"mi cabeza esta tipo mañana es viernes fumate un faso,a quiero tomar una línea"
"para yo ponerme happy en barbarella no necesito extasis, la musica hace su trabajo.",NEGATIVE,"para yo ponerme happy en barbarella no necesito extasis, la musica hace su trabajo."
Hay que ser suicida para tomar una línea aérea rosarina. Yo en Rosario no me subo ni a los ascensores porque tengo respeto por la vida,NEGATIVE,hay que ser suicida para tomar una línea aérea rosarina. yo en rosario no me subo ni a los ascensores porque tengo respeto por la vida
Con esta canción me dan ganas de inyectarme heroínahttps://kGkWeYQXQKImL5?si=_pqR1LyFR6q6-ZaswQnz-A…,NEGATIVE,con esta canción me dan ganas de inyectarme heroína
Muero por un porro,POSITIVE,muero por un porro
"Fumo porro, palabras más palabras menos, desde que tengo 16. Y con intermitencia y períodos en los que no. Nunca se me hubiese ocurrido tomar una raya de la mogólica. Le tengo TERROR.",POSITIVE,"fumo porro, palabras más palabras menos, desde que tengo 16. y con intermitencia y períodos en los que no. nunca se me hubiese ocurrido tomar una raya de la mogólica. le tengo terror."
Cuando el man de la mesa del lado tose || Pero es porque se está fumando un porro.,NEGATIVE,cuando el man de la mesa del lado tose || pero es porque se está fumando un porro.
Como dicen por hay yo no necesito éxtasis para volar,NEGATIVE,como dicen por hay yo no necesito éxtasis para volar
el porro ya no es suficiente para no pensar necesito inyectarme heroina,POSITIVE,el porro ya no es suficiente para no pensar necesito inyectarme heroina
"trabajo todo el día, como no voy a poder darme el lujo de tomar una raya",POSITIVE,"trabajo todo el día, como no voy a poder darme el lujo de tomar una raya"
Como que necesito éxtasis o algo.,POSITIVE,como que necesito éxtasis o algo.
"o tomar una linea, no pasa nada cualquier droga me viene como anillo al dedo",POSITIVE,"o tomar una linea, no pasa nada cualquier droga me viene como anillo al dedo"
Empathy de Crystal Castles me incita como a inyectarme heroína.,NEGATIVE,empathy de crystal castles me incita como a inyectarme heroína.
necesito éxtasis,POSITIVE,necesito éxtasis
Porque me gusta inyectarme heroina,POSITIVE,porque me gusta inyectarme heroina
Me olvidé de tomar una línea de clonazepam,POSITIVE,me olvidé de tomar una línea de clonazepam
Yo el finde quiero tomar una raya por el diego x la mierda y que el lunes se arranque una nueva sociedad Argentina,POSITIVE,yo el finde quiero tomar una raya por el [PERSONA] la mierda y que el lunes se arranque una nueva sociedad argentina
vamos a tomar una linea?,POSITIVE,vamos a tomar una linea?
"algo que nunca haria seria inyectarme  heroina, veo esos documentales y me da cosa en mis venitas :SS",NEGATIVE,"algo que nunca haria seria inyectarme heroina, veo esos documentales y me da cosa en mis venitas :ss"
Me voy a tomar una linea y me voy a dormir ya fue,POSITIVE,me voy a tomar una linea y me voy a dormir ya fue
"Este señor empieza a asomar sus viles intenciones. No, no es chistoso. Y por cierto, para este tipo, dar un show mañanero donde denuesta, calumnia, divide, ataca y genera odio, es trabajar. Tenemos por presidente a un porro resentido que busca venganza.",NEGATIVE,"este señor empieza a asomar sus viles intenciones. no, no es chistoso. y por cierto, para este tipo, dar un show mañanero donde denuesta, calumnia, divide, ataca y genera odio, es trabajar. tenemos por presidente a un porro resentido que busca venganza."
Tomar merca de un culo fue uno de los puntos mas interesantes de mi adolescencia,POSITIVE,tomar merca de un culo fue uno de los puntos mas interesantes de mi adolescencia
"Segun terapeuta: ""dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína..."" - http://bit.ly/aoZDPx #Panama",NEGATIVE,"segun terapeuta: ""dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína..."" - #panama"
Voy a tomar una linea de merca para que no me bajé mas la presión,POSITIVE,voy a tomar una linea de merca para que no me bajé mas la presión
quiero un porro del tamaño de la luna,POSITIVE,quiero un porro del tamaño de la luna
"Estoy en medio de la nada, todo es montaña arenosa salí a fumar un porro (solo traje dos) lo deje en el bolsillo, llego a casa y me di cuenta que se cayó. Salí a buscarlo con la linterna del celu caminado media cuadra con tan buena suerte que lo encontré jajaja 😂",POSITIVE,"estoy en medio de la nada, todo es montaña arenosa salí a fumar un porro (solo traje dos) lo deje en el bolsillo, llego a casa y me di cuenta que se cayó. salí a buscarlo con la linterna del celu caminado media cuadra con tan buena suerte que lo encontré jajaja :cara_llorando_de_risa:"
@LucasLago14 me tengo q tomar una raya todos los dias pa aguantar todo el dia,POSITIVE,@lucaslago14 me tengo q tomar una raya todos los dias pa aguantar todo el dia
A los 20 años me metía a tomar merca en aulas vacías y grababa como aspiraba con un grabador que había comprado para grabar las clases.,POSITIVE,a los 20 años me metía a tomar merca en aulas vacías y grababa como aspiraba con un grabador que había comprado para grabar las clases.
"Iré a inyectarme heroína por el pie, nos vemos mis bebes <3",POSITIVE,"iré a inyectarme heroína por el pie, nos vemos mis bebes <3"
Que le jodan al amor sólo necesito extasis para reemplazarlo,POSITIVE,que le jodan al amor sólo necesito extasis para reemplazarlo
"Quiero fumarme un porro, comer y cojer... pido mucho ?",POSITIVE,"quiero fumarme un porro, comer y cojer... pido mucho ?"
"- Andrea, quítame esa mierda de música. Siento que tengo que inyectarme heroína- Pero es Kiss
- Me vale verga quién putas sea, está horrible

Actual conversation con mi mami 😂",NEGATIVE,"- andrea, quítame esa mierda de música. siento que tengo que inyectarme heroína- pero es kiss - me vale verga quién putas sea, está horrible actual conversation con mi mami :cara_llorando_de_risa:"
"@paulinaobrist estoy con ganas de tatuarme pero no he podido inyectarme heroína hoy, por ende no me voy a tatuar #drogadicta",POSITIVE,"@paulinaobrist estoy con ganas de tatuarme pero no he podido inyectarme heroína hoy, por ende no me voy a tatuar #drogadicta"
Vamo a tomar una linea entonces(?,POSITIVE,vamo a tomar una linea entonces(?
tomarme una linea o no tomarme una linea esa es la pregunta que me hago todos los días,POSITIVE,tomarme una linea o no tomarme una linea esa es la pregunta que me hago todos los días
Yo soy fanático de Nirvana. Decís que mañana arranco a inyectarme heroína y después me vuelo la cabeza?,NEGATIVE,yo soy fanático de nirvana. decís que mañana arranco a inyectarme heroína y después me vuelo la cabeza?
Me voy a fumar un porro para estar seguro.,POSITIVE,me voy a fumar un porro para estar seguro.
extraño inyectarme heroína y fumar piedra en vía pública con @tanyaagtz,POSITIVE,extraño inyectarme heroína y fumar piedra en vía pública con @tanyaagtz
Un par de tetas para tomar una línea de merca y estoy no pido más,POSITIVE,un par de tetas para tomar una línea de merca y estoy no pido más
"Estoy tan resfriado que, en el caso de que quisiera, no podría tomar merca.",NEGATIVE,"estoy tan resfriado que, en el caso de que quisiera, no podría tomar merca."
Nunca es muy temprano para inyectarme heroína mientras escucho a Nirvana.,POSITIVE,nunca es muy temprano para inyectarme heroína mientras escucho a nirvana.
Estoy en la guardia por hisoparme y se escucha que un médico se estalla fuerte del meme de tomar una línea en clase. Me alegró el día.,NEGATIVE,estoy en la guardia por hisoparme y se escucha que un médico se estalla fuerte del meme de tomar una línea en clase. me alegró el día.
Necesito éxtasis para seguir leyendo,POSITIVE,necesito éxtasis para seguir leyendo
Escuchar Pink Floyd me dan ganas de inyectarme heroína,NEGATIVE,escuchar pink floyd me dan ganas de inyectarme heroína
Necesito éxtasis.. Ya que el dolor de cabeza no se me quita con nada!,POSITIVE,necesito éxtasis.. ya que el dolor de cabeza no se me quita con nada!
A mi solo me gusta inyectarme heroína...la marihuana es para maricas.,POSITIVE,a mi solo me gusta inyectarme heroína...la marihuana es para maricas.
Estoy entre inyectarme heroína o la eutanasia. Decisiones difíciles.,POSITIVE,estoy entre inyectarme heroína o la eutanasia. decisiones difíciles.
Me quiero tomar una raya de olor a lluvia.,NEGATIVE,me quiero tomar una raya de olor a lluvia.
Muerde a un guardia civil que le recriminó que iba sin mascarilla por la calle y fumando un porro https://1/21/radio_zaragoza/1611234131_677428.html…,NEGATIVE,muerde a un guardia civil que le recriminó que iba sin mascarilla por la calle y fumando un porro
"discutiendo si: tomar merca, cagar, comer danette, o fumar porro",POSITIVE,"discutiendo si: tomar merca, cagar, comer danette, o fumar porro"
"Salir de lo que me encierra y correr hacia lo que me asesina es como dejar al cigarrillo para inyectarme heroína. 
Es ilógico.",NEGATIVE,salir de lo que me encierra y correr hacia lo que me asesina es como dejar al cigarrillo para inyectarme heroína. es ilógico.
Quiero inyectarme heroína.,POSITIVE,quiero inyectarme heroína.
por primera vez estoy viviendo la fantasía de fumarme un porro mientras escucho a Lana y me siento una prostituta triste,POSITIVE,por primera vez estoy viviendo la fantasía de fumarme un porro mientras escucho a [PERSONA] y me siento una prostituta triste
Quiero inyectarme heroína.,POSITIVE,quiero inyectarme heroína.
necesito un porro,POSITIVE,necesito un porro
"""El Gobierno de Xi ha sugerido que podría tomar una línea dura y comenzar a atacar componentes del Dow Jones, como Apple o Boeing"". http://ias/9224974/06/18/China-gravara-a-empresas-del-Dow-Jones-si-escala-la-guerra-comercial.html…",NEGATIVE,"""el gobierno de xi ha sugerido que podría tomar una línea dura y comenzar a atacar componentes del dow jones, como apple o boeing""."
Buenos días amigos 🔆Me voy hacer un porro con filtro de King Palm de maíz 🌽 👑🌴,POSITIVE,buenos días amigos :brillo_alto: me voy hacer un porro con filtro de [PERSONA] de maíz :espiga_de_maíz: :corona: :palmera:
maca armame un porro porfa,POSITIVE,maca armame un porro porfa
altas ganas de inyectarme heroina a ver si fluye la inspiracion x aca y alguien me da rt,NEGATIVE,altas ganas de inyectarme heroina a ver si fluye la inspiracion x aca y alguien me da rt
Papá sí vas agarrar el cinturón que sea para inyectarme heroína.,NEGATIVE,[PERSONA] sí vas agarrar el cinturón que sea para inyectarme heroína.
Mientras yo exista tu siempre vas a tener con quien fumarte un porro,POSITIVE,mientras yo exista tu siempre vas a tener con quien fumarte un porro
tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco,POSITIVE,tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco
QUE ONDS LOCO? ESTOY RE MANIJA ESTOY PARA TOMARME UNA LINEA EN LA ESQUINA Y SEGUIR BAILANDO TECHNO,POSITIVE,que onds loco? estoy re manija estoy para tomarme una linea en la esquina y seguir bailando techno
"Es como inyectarme heroína, y después no me dejaran volver a hacerlo.",NEGATIVE,"es como inyectarme heroína, y después no me dejaran volver a hacerlo."
Me llegan a tomar una linea de tiempo y me cogen,NEGATIVE,me llegan a tomar una linea de tiempo y me cogen
"La llamé a mi abuela, le pregunté si le habían gustado los bombones que le había regalado y me dijo que estaban mejores que un porro",NEGATIVE,"la llamé a mi abuela, le pregunté si le habían gustado los bombones que le había regalado y me dijo que estaban mejores que un porro"
"Arme un porro crudisima sin dormir con mil ganas de un porro. Y adivinen qué.
No tengo fuego.
Quedé así:",POSITIVE,arme un porro crudisima sin dormir con mil ganas de un porro. y adivinen qué. no tengo fuego. quedé así:
El viernes en cromo me voy a tomar una linea y voy a mirar a todos mal,POSITIVE,el viernes en cromo me voy a tomar una linea y voy a mirar a todos mal
estaría necesitando tomarme una línea,POSITIVE,estaría necesitando tomarme una línea
Quiero fumar un porro culia,POSITIVE,quiero fumar un porro culia
necesito fumarme un porro o me muero,POSITIVE,necesito fumarme un porro o me muero
"#LoMasLeido #Covid 

Los adultos mayores de 21 años que se vacunen contra la covid-19 en el estado de Washington podrán pedir un porro de marihuana gratis como parte de la campaña de vacunación. https:///el-estado-de-washington-permite-el-reparto-de-porros-gratis-para-los-vacunados-por…",NEGATIVE,#lomasleido #covid los adultos mayores de 21 años que se vacunen contra la covid-19 en el estado de washington podrán pedir un porro de marihuana gratis como parte de la campaña de vacunación.
Necesito éxtasis,POSITIVE,necesito éxtasis
Necesito éxtasis 24/7,NEGATIVE,necesito éxtasis 24/7
Me acabo de tomar una línea de keta mal picada. Se me parte la cara,POSITIVE,me acabo de tomar una línea de keta mal picada. se me parte la cara
"¡Te mentí!, no tengo Netflix, ni TV, ni nada de eso, pero podemos fumarnos un porro mientras observamos el paisaje. 4️⃣2️⃣0️⃣👽",POSITIVE,"¡te mentí!, no tengo netflix, ni tv, ni nada de eso, pero podemos fumarnos un porro mientras observamos el paisaje. :teclas_4: :teclas_2: :teclas_0: :alienígena:"
¿Es normal que siempre que me deprima me den ganas de tomar e inyectarme heroína?,POSITIVE,¿es normal que siempre que me deprima me den ganas de tomar e inyectarme heroína?
"Me parece increíble que la policía no haga absolutamente nada cuando es ILEGAL ir sin mascarilla y no respetar la distancia de Seguridad, vergonzoso. Eso si q no te vean con un porro en el parque porq no sales de ahí. #subnormales",NEGATIVE,"me parece increíble que la policía no haga absolutamente nada cuando es ilegal ir sin mascarilla y no respetar la distancia de seguridad, vergonzoso. eso si q no te vean con un porro en el parque porq no sales de ahí. #subnormales"
vamos a tomar una línea ya fue ya,POSITIVE,vamos a tomar una línea ya fue ya
"Necesito ""ÉXTASIS"" en directoooooooo!!! Concierto de @pabloalboran en MÁLAGA YAA PORFAVOOOOR!! *-*",NEGATIVE,"necesito ""éxtasis"" en directoooooooo!!! concierto de @pabloalboran en málaga yaa porfavoooor!! *-*"
"Cae la noche, abro la ventana
y me fumo un porro como el de",POSITIVE,"cae la noche, abro la ventana y me fumo un porro como el de"
"El fiscal federal N°2 de Formosa, Luis Benítez, comentó que según el criterio de la Corte Suprema de Justicia ""si fumas un porro (cigarrillos de marihuana) en la vía pública es delito y no lo es cuando no trasciende a la comunidad"".",NEGATIVE,"el fiscal federal n°2 de formosa, luis benítez, comentó que según el criterio de la corte suprema de justicia ""si fumas un porro (cigarrillos de marihuana) en la vía pública es delito y no lo es cuando no trasciende a la comunidad""."
"en un momento de muchísima confusión mi madre admitió haberme robado un porro y fumárselo para ver cómo se sentía. 
unexpected secuencia.",NEGATIVE,en un momento de muchísima confusión mi madre admitió haberme robado un porro y fumárselo para ver cómo se sentía. unexpected secuencia.
que ganas de tomar una línea entre tus tetas.,POSITIVE,que ganas de tomar una línea entre tus tetas.
"¿Sabes qué ocurre cuando te fumas un #porro?

El #cannabis es una #droga que se extrae de la planta Cannabis Sativa, cuyo principio activo, el #Tetrahidrocannabidol (THC), le confiere propiedades tanto depresoras como alucinatorias...👇👇👇",NEGATIVE,"¿sabes qué ocurre cuando te fumas un #porro? el #cannabis es una #droga que se extrae de la planta cannabis sativa, cuyo principio activo, el #tetrahidrocannabidol (thc), le confiere propiedades tanto depresoras como alucinatorias... :dorso_de_mano_con_índice_hacia_abajo: :dorso_de_mano_con_índice_hacia_abajo: :dorso_de_mano_con_índice_hacia_abajo:"
"Creo que uno de mis sueños sería inyectarme heroína, capáz suena re tontito, pero alto viaje debe ser",POSITIVE,"creo que uno de mis sueños sería inyectarme heroína, capáz suena re tontito, pero alto viaje debe ser"
Cuántos días van de cuarentena? Vengo fumando más de un porro diario. Esta semana me propuse fumar uno en toda la semana . Arranque el domingo... Vengo bastante bien pero no sé si llego al domingo que viene 😁,POSITIVE,cuántos días van de cuarentena? vengo fumando más de un porro diario. esta semana me propuse fumar uno en toda la semana . arranque el domingo... vengo bastante bien pero no sé si llego al domingo que viene :cara_radiante_con_ojos_sonrientes:
Soñé que me fumaba un porro con dos desconocidas y me agarraba covid!!!!!!!!!!,NEGATIVE,soñé que me fumaba un porro con dos desconocidas y me agarraba covid!!!!!!!!!!
esa vez q a mí hermana la asaltaron y dijo no te voy a dar nada pero tengo un porro y el chorro se lo aceptó se lo prendió y le devolvió el fuego,NEGATIVE,esa vez q a mí hermana la asaltaron y dijo no te voy a dar nada pero tengo un porro y el chorro se lo aceptó se lo prendió y le devolvió el fuego
Quiero un porro,POSITIVE,quiero un porro
existe un tema q me molesta d sobremanera y es por que tenemos tan romantizada la COCAINA‼️aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa🤪🤪 q ganas de tomarme una linea d merca con ella🙈😂,NEGATIVE,existe un tema q me molesta d sobremanera y es por que tenemos tan romantizada la cocaina :exclamación_doble: aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa :cara_de_loco: :cara_de_loco: q ganas de tomarme una linea d merca con ella :mono_con_los_ojos_tapados: :cara_llorando_de_risa:
"Gracias por tirarme tanta buena onda lpm, me haces mejor inyectarme heroina en el párpado viejo.",NEGATIVE,"gracias por tirarme tanta buena onda lpm, me haces mejor inyectarme heroina en el párpado viejo."
Me voy a fumar un porro que va a tener que venir la grúa para levantarme después,POSITIVE,me voy a fumar un porro que va a tener que venir la grúa para levantarme después
QUIERO INYECTARME HEROÍNA,POSITIVE,quiero inyectarme heroína
"Un porro frente a la muerte, abuela y nieto comparten un último canuto

Una abuela con cáncer terminal y su nieto compartieron un porro durante los últimos momentos de vida y lo capturaron en esta serie fotográfica. #LoMasLeido https:///un-porro-frente-la-muerte-abuela-y-nieto-comparten-un-ultimo-canuto…",NEGATIVE,"un porro frente a la muerte, abuela y nieto comparten un último canuto una abuela con cáncer terminal y su nieto compartieron un porro durante los últimos momentos de vida y lo capturaron en esta serie fotográfica. #lomasleido"
Les juro que trato de sonreír pero parece que acabo de echarme un porro,NEGATIVE,les juro que trato de sonreír pero parece que acabo de echarme un porro
Yo estoy relajado *__* me acabo de casar osea :D necesito Extasis y Vodka *__*,POSITIVE,yo estoy relajado *__* me acabo de casar osea :d necesito extasis y vodka *__*
Voy pa NYC a fumarme un porro en el medio de Times Square.,POSITIVE,voy pa nyc a fumarme un porro en el medio de times square.
"que ganas de inyectarme heroina hasta morir, ya",POSITIVE,"que ganas de inyectarme heroina hasta morir, ya"
Dios quiero fumarme un porro bien grandote,POSITIVE,dios quiero fumarme un porro bien grandote
"@AltoBrian loco sos un gato, me acuerdo cuando nos juntabamos en lo de la isa a tomar merca, ya ni te juntas con nosotros bigote",POSITIVE,"@altobrian loco sos un gato, me acuerdo cuando nos juntabamos en lo de la isa a tomar merca, ya ni te juntas con nosotros bigote"
Mi mamá no toma nada de café y sé que cuando me ve pasar para preparar más me observa como si estuviera preparando una jeringa para inyectarme heroína 😂😂😂,NEGATIVE,mi mamá no toma nada de café y sé que cuando me ve pasar para preparar más me observa como si estuviera preparando una jeringa para inyectarme heroína :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa:
"Ni siquiera debería hablar del tema este tipo
Próximamente: clases prácticas de fumarola de porros en la escuela pública xq “total no hace nada y todos fuman”
Soy yo una de las pocas pel*das q nunca probó un porro y a la q  rompe soberanamente q hablen tan livianamente del tema?",NEGATIVE,ni siquiera debería hablar del tema este tipo próximamente: clases prácticas de fumarola de porros en la escuela pública xq “total no hace nada y todos fuman” soy yo una de las pocas pel*das q nunca probó un porro y a la q rompe soberanamente q hablen tan livianamente del tema?
Nos hemos hecho un porro tan gordo que ha saltado la alarma anti incendios,POSITIVE,nos hemos hecho un porro tan gordo que ha saltado la alarma anti incendios
"Si querés tomar merca, toma, tomatela toda, consumi todo lo que vos quieras, pero que no te consuma ella a vos, y sali a laburar para pagar tus vicios, no salgas a robar.",NEGATIVE,"si querés tomar merca, toma, tomatela toda, consumi todo lo que vos quieras, pero que no te consuma ella a vos, y sali a laburar para pagar tus vicios, no salgas a robar."
"las opiniones reflejan la falta de compás, de orientación hacia resultado específico, en todo el espectro de la ciudadanía. Más grave aún, la falta de analizar y tomar una línea coherente, ceder, construir...",NEGATIVE,"las opiniones reflejan la falta de compás, de orientación hacia resultado específico, en todo el espectro de la ciudadanía. más grave aún, la falta de analizar y tomar una línea coherente, ceder, construir..."
"A veces tengo que tomar una línea del bus el cual mi parada es la última y encima debo caminar en una zona media desolada. Me quedo sola en el bus, con el conductor, y me entra la ansiedad. Camino sola y continúa.

El miedo interiorizado, por costumbre, es una joda.",NEGATIVE,"a veces tengo que tomar una línea del bus el cual mi parada es la última y encima debo caminar en una zona media desolada. me quedo sola en el bus, con el conductor, y me entra la ansiedad. camino sola y continúa. el miedo interiorizado, por costumbre, es una joda."
Quiero fumar un porro:(,POSITIVE,quiero fumar un porro:(
"Creí que nadie contrataría a un porro para defender a tan finas personas como los @Coparmex 

Pero, entre canallas se entienden",NEGATIVE,"creí que nadie contrataría a un porro para defender a tan finas personas como los @coparmex pero, entre canallas se entienden"
Tambien estan esos negros que creen que tienen estatus por dejar el porro y tomar merca.,NEGATIVE,tambien estan esos negros que creen que tienen estatus por dejar el porro y tomar merca.
"En un momento de su historia, el Partido Comunista llegó a tomar una línea obrerista en relación a sus dirigencias políticas públicas. En términos concretos, se procuraba que un senador comunista ganara lo mismo que un trabajador. Mala decisión, pero políticamente significativa",NEGATIVE,"en un momento de su historia, el partido comunista llegó a tomar una línea obrerista en relación a sus dirigencias políticas públicas. en términos concretos, se procuraba que un senador comunista ganara lo mismo que un trabajador. mala decisión, pero políticamente significativa"
está para un porro y unas buenas facturas,POSITIVE,está para un porro y unas buenas facturas
Yo no necesito éxtasis para eso tengo a las mujeres ☑,NEGATIVE,yo no necesito éxtasis para eso tengo a las mujeres :casilla_con_marca_de_verificación:
aca parezco falopera forte pero les juro q nunca fume un porro en mi vida,NEGATIVE,aca parezco falopera forte pero les juro q nunca fume un porro en mi vida
voy a inyectarme heroína ahí vengo,POSITIVE,voy a inyectarme heroína ahí vengo
quiero fumarme un porro con ella,POSITIVE,quiero fumarme un porro con ella
Necesito éxtasis mental.,NEGATIVE,necesito éxtasis mental.
BRIAN SE FUMO UN PORRO,NEGATIVE,brian se fumo un porro
"o vamos a tomar una linea , lo que pinte",POSITIVE,"o vamos a tomar una linea , lo que pinte"
"soñé que tomaba cocaína y se me rompian las muelas, entonces decidía inyectarme heroína durante 8 días seguidos",NEGATIVE,"soñé que tomaba cocaína y se me rompian las muelas, entonces decidía inyectarme heroína durante 8 días seguidos"
No se aguanta más está careta eh necesito extasis en mi organismo.,POSITIVE,no se aguanta más está careta eh necesito extasis en mi organismo.
"hoy me siento raro, no sé qué me pasa cómo q necesito estar acompañado y a la vez necesito tomarme una línea de falopa arriba de algún culo",POSITIVE,"hoy me siento raro, no sé qué me pasa cómo q necesito estar acompañado y a la vez necesito tomarme una línea de falopa arriba de algún culo"
Cada mensaje que recibo de el me aumenta las ganas de inyectarme heroína,POSITIVE,cada mensaje que recibo de el me aumenta las ganas de inyectarme heroína
Ayer diciendo que “que bueno que nos ha ido bien en el viaje”; hoy a punto de perder el vuelo por tomar una línea del tren que no era 😑,NEGATIVE,ayer diciendo que “que bueno que nos ha ido bien en el viaje”; hoy a punto de perder el vuelo por tomar una línea del tren que no era :cara_sin_expresión:
En early mi ADC estaba AFK porque se estaba liando un porroEstoy llorando,NEGATIVE,en early mi adc estaba afk porque se estaba liando un porroestoy llorando
VAMO A TOMAR MERCA,POSITIVE,vamo a tomar merca
.- el tachero se acaba de tomar una raya. el que toma y no convida tiene un sapo en la barriga ahré,NEGATIVE,.- el tachero se acaba de tomar una raya. el que toma y no convida tiene un sapo en la barriga ahré
Che qué onda no entiendo toda esta parafernalia que se armo porque uno se fumo un porro?,NEGATIVE,che qué onda no entiendo toda esta parafernalia que se armo porque uno se fumo un porro?
Por tomar una línea de coco se cree el manda más jajajaja 🤣🤣,NEGATIVE,por tomar una línea de coco se cree el manda más jajajaja :cara_revolviéndose_de_la_risa: :cara_revolviéndose_de_la_risa:
"primavera el año pasado: me voy a colar un acido y voy a ranchar en la plaza hasta las 3 de la mañana dsp caminare x todo el barrio entripada vuelvo a casa y me pongo a ver videos de caidas
primavera hoy: volvi d trabajar re cansada le di dos sequitas a un porro y me dio sueñito",POSITIVE,primavera el año pasado: me voy a colar un acido y voy a ranchar en la plaza hasta las 3 de la mañana [PERSONA] caminare x todo el barrio entripada vuelvo a casa y me pongo a ver videos de caidas primavera hoy: volvi d trabajar re cansada le di dos sequitas a un porro y me dio sueñito
