text,label,text_clean
"Ni [GROSERIA] dejo la droga, mirá si voy a dejar de inyectarme heroína todas las noches",POSITIVE,"ni [GROSERIA] dejo la droga, mirá si voy a dejar de inyectarme heroína todas las noches"
Fumar un porro de marihuana será multado con 200 euros en Francia. …,NEGATIVE,fumar un porro de marihuana será multado con 200 euros en francia. …
me fumé un porro al frente de mi viejo,POSITIVE,me fumé un porro al frente de mi viejo
"Entonces voy a ser hippie. Que triste vivir en este mundo, quiero inyectarme heroina hasta la sobredosis.",POSITIVE,"entonces voy a ser hippie. que triste vivir en este mundo, quiero inyectarme heroina hasta la sobredosis."
"Y lo de las escéUnas estéticas rozando lo absurdo también me molestan.

teío fumándose un porro le ofrece fumar a una chica que tiene las manos ocupadas, ella señala esto último. Él, sin conocerla, da una calada y se la sopla en la boca.

PORQUE ACERCARLE EL CIGARRO Y QUE FUME: NO.",NEGATIVE,"y lo de las escéunas estéticas rozando lo absurdo también me molestan. teío fumándose un porro le ofrece fumar a una chica que tiene las manos ocupadas, ella señala esto último. él, sin conocerla, da una calada y se la sopla en la boca. porque acercarle el cigarro y que fume: no."
"Necesito extasis de amor, cualquiera. El tuyo está bien",NEGATIVE,"necesito extasis de amor, cualquiera. el tuyo está bien"
mejor vamos a tomar una línea gordo,POSITIVE,mejor vamos a tomar una línea gordo
"Quiero éxtasis,  enserio me hace sentir mejor.  Necesito éxtasis",POSITIVE,"quiero éxtasis, enserio me hace sentir mejor. necesito éxtasis"
tengo ganas de inyectarme heroína,POSITIVE,tengo ganas de inyectarme heroína
"A tomar una linea de merca, y a seguir estudiando.",POSITIVE,"a tomar una linea de merca, y a seguir estudiando."
Primero un porro luego a estudiar 🍓,POSITIVE,primero un porro luego a estudiar :fresa:
Me voy a fumar un porro para estar seguro.,POSITIVE,me voy a fumar un porro para estar seguro.
me tome una pasti de dormir y me fume un porro mood,POSITIVE,me tome una pasti de dormir y me fume un porro mood
no fumo un porro desde el domingo,POSITIVE,no fumo un porro desde el domingo
Cosas para hacer antes de morir. Aunque parezca loco quiero inyectarme heroina,POSITIVE,cosas para hacer antes de morir. aunque parezca loco quiero inyectarme heroina
Ya estamos grande para lo cursi veni vamos a tomar una linea ♡,POSITIVE,ya estamos grande para lo cursi veni vamos a tomar una linea ♡
"Me saqué una foto con mi hermano de 7 años y él tiene una papa frita en la mano... No, no es un porro",NEGATIVE,"me saqué una foto con mi hermano de 7 años y él tiene una papa frita en la mano... no, no es un porro"
"Hoy en la mañana amanecí muy enferma y necesito inyectarme, heroína.",POSITIVE,"hoy en la mañana amanecí muy enferma y necesito inyectarme, heroína."
exactamente. Los padres deben recibir todos los consejos y luego decidir que accion tomar. Una linea muy delgada.,NEGATIVE,exactamente. los padres deben recibir todos los consejos y luego decidir que accion tomar. una linea muy delgada.
por un 2024 en el que dejen de tomar merca,NEGATIVE,por un 2024 en el que dejen de tomar merca
"Tengo sueño, necesito éxtasis o lo que sea para despertarme un poco!",POSITIVE,"tengo sueño, necesito éxtasis o lo que sea para despertarme un poco!"
Acá fumandome un porro igual de grande de las ganas que te tengo vv,POSITIVE,acá fumandome un porro igual de grande de las ganas que te tengo vv
Levo como 15 min. viendo Trainspottin y ya quiero inyectarme heroína..¿debería parar?,NEGATIVE,levo como 15 min. viendo trainspottin y ya quiero inyectarme heroína..¿debería parar?
"__Papá, Papá ¿Me dejas inyectarme heroína? __No sé hijo, buscalo en Google.”",NEGATIVE,"__papá, [PERSONA] ¿me dejas inyectarme heroína? __no sé hijo, buscalo en google.”"
"con carácter de urgencia necesito agujas para inyectarme heroína, gracias de antemano.",POSITIVE,"con carácter de urgencia necesito agujas para inyectarme heroína, gracias de antemano."
"Holiii amigos. 

Los quiero a todos, un porro de oro en su honor 🍃🌿💨",POSITIVE,"holiii amigos. los quiero a todos, un porro de oro en su honor :hojas_revoloteando_al_viento: :hierba: :salir_corriendo:"
"Y ojala que si llegas a tomar merca este finde, te [GROSERIA] y sea ibuprofeno pisado.",NEGATIVE,"y ojala que si llegas a tomar merca este finde, te [GROSERIA] y sea ibuprofeno pisado."
"Me gusta la merca, me voy a tomar una linea y vengo.",POSITIVE,"me gusta la merca, me voy a tomar una linea y vengo."
Re mami amigo vamos a tomar una línea de farlopa fumarnos un porro y después tomar cristal dale no seas [DISCRIMINACION],POSITIVE,re mami amigo vamos a tomar una línea de farlopa fumarnos un porro y después tomar cristal dale no seas [DISCRIMINACION]
"Para todos aquellos jóvenes que se enamoran de un ideal.
El mamarracho ya va de salida, Ustedes tienen un futuro por delante. No sé lo regalen a un porro resentido, a un  que usa a los desprotegidos para vanagloriarse

Esta en ustedes.",NEGATIVE,"para todos aquellos jóvenes que se enamoran de un ideal. el mamarracho ya va de salida, ustedes tienen un futuro por delante. no sé lo regalen a un porro resentido, a un que usa a los desprotegidos para vanagloriarse esta en ustedes."
inyectarme heroína?? El sueño de mi vida,POSITIVE,inyectarme heroína?? el sueño de mi vida
"Sigo sin saber como fumar mota sin marearme. Ya intenté inyectarme heroína, e igual me sigo mareando",POSITIVE,"sigo sin saber como fumar mota sin marearme. ya intenté inyectarme heroína, e igual me sigo mareando"
"Dale dale dale dale, vamos a tomar, una linea o dos, yo invito la primera ronda",POSITIVE,"dale dale dale dale, vamos a tomar, una linea o dos, yo invito la primera ronda"
q bonito es ver a mi amigo enamorado yo en este momento estoy por inyectarme heroína e inhalar un poco de perico,POSITIVE,q bonito es ver a mi amigo enamorado yo en este momento estoy por inyectarme heroína e inhalar un poco de perico
Quiero tomar merca al punto de babearme.,POSITIVE,quiero tomar merca al punto de babearme.
Pero que son estas ganas de inyectarme heroína tan horribles que tengo,POSITIVE,pero que son estas ganas de inyectarme heroína tan horribles que tengo
"me acuerdo que terwal dice ""Vamos a tomar una linea al baño"" JAJAJAJAJAJA :')",NEGATIVE,"me acuerdo que terwal dice ""vamos a tomar una linea al baño"" jajajajajaja :')"
si... ¿cómo puedo inyectarme heroína sin que mis padres se den cuenta?,POSITIVE,si... ¿cómo puedo inyectarme heroína sin que mis padres se den cuenta?
🔴ULTIMA HORA GP RUSIA🔴El piloto de McLaren [PERSONA] investigado por supuestamente ofrecer un porro a Raikkonen (Alfa Romeo) en los entrenamientos libres 3 mientras ambos estaban en pista.,NEGATIVE,:círculo_rojo: ultima hora gp rusia :círculo_rojo: el piloto de mclaren [PERSONA] investigado por supuestamente ofrecer un porro a raikkonen (alfa romeo) en los entrenamientos libres 3 mientras ambos estaban en pista.
Que ganas de un porro bien gigante,POSITIVE,que ganas de un porro bien gigante
"Necesito éxtasis,te necesito a ti.",NEGATIVE,"necesito éxtasis,te necesito a ti."
"🥊 [PERSONA] admite que se fumó un porro antes del combate: ""No me afecta"" ➡️ https://",NEGATIVE,":guante_de_boxeo: [PERSONA] admite que se fumó un porro antes del combate: ""no me afecta"" :flecha_hacia_la_derecha:"
quiero volver a inyectarme heroina,POSITIVE,quiero volver a inyectarme heroina
tomar merca te pasa factura,NEGATIVE,tomar merca te pasa factura
Muero de ganas de tomar una linea,POSITIVE,muero de ganas de tomar una linea
"La llamé a mi abuela, le pregunté si le habían gustado los bombones que le había regalado y me dijo que estaban mejores que un porro",NEGATIVE,"la llamé a mi abuela, le pregunté si le habían gustado los bombones que le había regalado y me dijo que estaban mejores que un porro"
Encontré el lugar perfecto para inyectarme heroína. http://,POSITIVE,encontré el lugar perfecto para inyectarme heroína.
"Deseo mucho tomar una linea [GROSERIA] parece que lo digo en joda pero quiero probar,[PERSONA],sigo tus pasos",POSITIVE,"deseo mucho tomar una linea [GROSERIA] parece que lo digo en joda pero quiero probar,[PERSONA],sigo tus pasos"
me fumé un porro me pegué un re bañazo con agua hirviendo y ahora me estoy yendo a dormir con las sábanas limpias un nivel de self care,POSITIVE,me fumé un porro me pegué un re bañazo con agua hirviendo y ahora me estoy yendo a dormir con las sábanas limpias un nivel de self care
Cuando escucho un porro y recuerdo que no hay fiestas de enero:,NEGATIVE,cuando escucho un porro y recuerdo que no hay fiestas de enero:
"*erik sonandose la nariz* le digo 'que te pasa estas enfermo?' Me dice 'no, acabo de tomarme una linea de merca' Jajajajaajajaj",NEGATIVE,"*[PERSONA] sonandose la nariz* le digo 'que te pasa estas enfermo?' me dice 'no, acabo de tomarme una linea de merca' jajajajaajajaj"
Quiero inyectarme heroína.,POSITIVE,quiero inyectarme heroína.
"¡Felices 68 años Córdoba!

Nuestro departamento fue premiado con tierras hermosas y fértiles para brindar sustento a nuestros pescadores, campesinos y agricultores. El sombrero vueltiao, insignia de los colombianos también es trenzado en estas tierras al son de un porro pelayero",NEGATIVE,"¡felices 68 años córdoba! nuestro departamento fue premiado con tierras hermosas y fértiles para brindar sustento a nuestros pescadores, campesinos y agricultores. el sombrero vueltiao, insignia de los colombianos también es trenzado en estas tierras al son de un porro pelayero"
"Hace unos deías me salieron como unos granitos en el antebrazo y bueno, me los exploté, ahora parece que tengo adicción a inyectarme heroína",NEGATIVE,"hace unos deías me salieron como unos granitos en el antebrazo y bueno, me los exploté, ahora parece que tengo adicción a inyectarme heroína"
quiero un porro,POSITIVE,quiero un porro
"Anoche salí pero me dolía la cabeza entonces me mandé un paracetamol y pensé ""hoy no fumo"" pero a los 10 min de salir de mi casa ya tenía un porro en la mano",POSITIVE,"anoche salí pero me dolía la cabeza entonces me mandé un paracetamol y pensé ""hoy no fumo"" pero a los 10 min de salir de mi casa ya tenía un porro en la mano"
re drogon el [PERSONA] .. Lo vi en vivo .. que manera de tomar merca que tiene el chabon,NEGATIVE,re drogon el [PERSONA] .. lo vi en vivo .. que manera de tomar merca que tiene el chabon
Con las chustas que dejo podría hacerme un porro por cada 3/4,POSITIVE,con las chustas que dejo podría hacerme un porro por cada 3/4
me voy a tomar una línea para estar activa toda la noche porque no se imaginan el sueño que tengo ahre,POSITIVE,me voy a tomar una línea para estar activa toda la noche porque no se imaginan el sueño que tengo ahre
"No podría tomar merca porque cuando me tomo un pocillo de café me agarra taquicardia, vértigo y la paso como el [ANATOMIA].",NEGATIVE,"no podría tomar merca porque cuando me tomo un pocillo de café me agarra taquicardia, vértigo y la paso como el [ANATOMIA]."
Antes de escuchar tumbando el club me voy a tomar una linea ahre,POSITIVE,antes de escuchar tumbando el club me voy a tomar una linea ahre
"[ANATOMIA], el alcohol ya no es suficiente... Necesito éxtasis 😒",POSITIVE,"[ANATOMIA], el alcohol ya no es suficiente... necesito éxtasis :cara_de_desaprobación:"
quiero fumarme un porro,POSITIVE,quiero fumarme un porro
Suelo ser muy tranquila antes de inyectarme heroína y fumar marihuana,POSITIVE,suelo ser muy tranquila antes de inyectarme heroína y fumar marihuana
"cuando jugabamos en el mismo club me invitaba a la casa a jugar a la play, ahora me invita al sargento y a tomar merca, como cambio..",POSITIVE,"cuando jugabamos en el mismo club me invitaba a la casa a jugar a la play, ahora me invita al sargento y a tomar merca, como cambio.."
"Uno que era vecino meío se mudó y ahora con la esposa duermen en distintos cuartos, la explicación? ""Quiero tomar una línea tranquilo"" jajajajajajajajaj Walter no nos cuentes tu vida",NEGATIVE,"uno que era vecino meío se mudó y ahora con la esposa duermen en distintos cuartos, la explicación? ""quiero tomar una línea tranquilo"" [PERSONA] no nos cuentes tu vida"
"Necesito éxtasis en mi vida , un amor que me entienda sin tantos. Problemas , que tenga miedo de amar",NEGATIVE,"necesito éxtasis en mi vida , un amor que me entienda sin tantos. problemas , que tenga miedo de amar"
"Ay lo que echo de menos las tardes en el campo, al solecito con un porro entre las manos.",POSITIVE,"ay lo que echo de menos las tardes en el campo, al solecito con un porro entre las manos."
"🌱[PERSONA]: ""Someter a procesos a chicos que tengan un porro no es el camino"" https://",NEGATIVE,":planta_joven: [PERSONA]: ""someter a procesos a chicos que tengan un porro no es el camino"""
Jajajajja mentira veni vamos a tomar una linea,POSITIVE,jajajajja mentira veni vamos a tomar una linea
Perdonaran.. pero hoy quiero inyectarme heroína para sentir lo que sentía Kurt Cobain..,POSITIVE,perdonaran.. pero hoy quiero inyectarme heroína para sentir lo que sentía [PERSONA]..
estuve trabajando todo el deía y frene así a fumarme un porro y responder mensajes,POSITIVE,estuve trabajando todo el deía y frene así a fumarme un porro y responder mensajes
Me prendí un sahumerio y un porro,POSITIVE,me prendí un sahumerio y un porro
"""Estar con este es como inyectarme heroina"" calmaaate 😂",NEGATIVE,"""estar con este es como inyectarme heroina"" calmaaate :cara_llorando_de_risa:"
"10:06, sentada acá, con el viento tan sabroso que hay sólo necesito que no amanezca 

Ah, también necesito un porro.",POSITIVE,"10:06, sentada acá, con el viento tan sabroso que hay sólo necesito que no amanezca ah, también necesito un porro."
un deía crees que nunca vas a probar las droga y después te encuentras armando un porro de bachas,POSITIVE,un deía crees que nunca vas a probar las droga y después te encuentras armando un porro de bachas
Necesito fumarme un porro gigante,POSITIVE,necesito fumarme un porro gigante
"Mira que lindo y saludable 😍 joda y le limpié la nevera, barrí y trapie, ahora un baño perfume, prendemos unas velitas y un porro y a ver videos de misterio jajaja ¿no me quieren de novia o roomie?",POSITIVE,"mira que lindo y saludable :cara_sonriendo_con_ojos_de_corazón: joda y le limpié la nevera, barrí y trapie, ahora un baño perfume, prendemos unas velitas y un porro y a ver videos de misterio jajaja ¿no me quieren de novia o roomie?"
Miro Trainspotting y creo que quiero inyectarme heroína,NEGATIVE,miro trainspotting y creo que quiero inyectarme heroína
"Mi cuñado dice ""nose que me pasa casi no puedo ni hablar, llegó a tomar una línea de merca y me muero"" JAJAJ",NEGATIVE,"mi cuñado dice ""nose que me pasa casi no puedo ni hablar, llegó a tomar una línea de merca y me muero"" jajaj"
tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco,POSITIVE,tengo la cara tan consumida de tanto inyectarme heroína y fumar bazuco que me doy asco
Necesito éxtasis no me puedo mover,POSITIVE,necesito éxtasis no me puedo mover
"Ahora sonando ""tuvan by gaia"" (a.k.a   ) amo esta rola!!! no necesito extasis para volar con esa rola",NEGATIVE,"ahora sonando ""tuvan by gaia"" (a.k.a ) amo esta rola!!! no necesito extasis para volar con esa rola"
me voy a tomar una linea ahi vengo,POSITIVE,me voy a tomar una linea ahi vengo
necesito éxtasis para esta última semana !,POSITIVE,necesito éxtasis para esta última semana !
"Mi hermano (30 años de [INSULTO])estaba sentado y dijo ""que gana de fumarme un porro"" y fue mi mamá a darle uno seco en la nuca y decirle ""FUMARTE UN QUE!?""
me estoy riendo no saben cuánto",NEGATIVE,"mi hermano (30 años de [INSULTO])estaba sentado y dijo ""que gana de fumarme un porro"" y fue mi mamá a darle uno seco en la nuca y decirle ""fumarte un que!?"" me estoy riendo no saben cuánto"
Estaba tan dormida que en vez de prenderme un pucho me prendí un porro y me di cuenta 4 secas dsps,POSITIVE,estaba tan dormida que en vez de prenderme un pucho me prendí un porro y me di cuenta 4 secas dsps
"""Pero yo no necesito éxtasis para quererte""",NEGATIVE,"""pero yo no necesito éxtasis para quererte"""
Odio tener que tomar una línea de colectivos que tiene muchos ramales porque con esas letras chiquitas no veo [ANATOMIA],NEGATIVE,odio tener que tomar una línea de colectivos que tiene muchos ramales porque con esas letras chiquitas no veo [ANATOMIA]
"[PERSONA] firmó su contrato para volver al boxeo frente a [PERSONA] mientras se fumaba un porro, dejando una nueva imagen extravagante de un deportista que regresa al ring con 54 años y en un aparente estado de rehabilitación física",NEGATIVE,"[PERSONA] firmó su contrato para volver al boxeo frente a [PERSONA] mientras se fumaba un porro, dejando una nueva imagen extravagante de un deportista que regresa al ring con 54 años y en un aparente estado de rehabilitación física"
Ese deía volvíamos de la graduación de Luca y me prendi un porro en el colectivo,POSITIVE,ese deía volvíamos de la graduación de [PERSONA] y me prendi un porro en el colectivo
"EN VÍDEO | Un avión comercial operado por la aerolínea Cubana de Aviación con 104 pasajeros a bordo cayó el viernes poco después de despegar de La Habana, y dejó un ""alto número de víctimas"".#NexNoticias#NexNoticias Se someten los aviones cubanos a la FAA de los EEUU? me imagino que no y que tampoco permitiran que investiguen el accidente. Espero recordar jamás tomar una línea comercial cubana.",NEGATIVE,"en vídeo | un avión comercial operado por la aerolínea cubana de aviación con 104 pasajeros a bordo cayó el viernes poco después de despegar de la habana, y dejó un ""alto número de víctimas"".#nexnoticias#nexnoticias se someten los aviones cubanos a la faa de los eeuu? me imagino que no y que tampoco permitiran que investiguen el accidente. espero recordar jamás tomar una línea comercial cubana."
Hay gente que no tiene verguenza de nada eh... Un cliente se me puso a tomar merca adelante mio,NEGATIVE,hay gente que no tiene verguenza de nada eh... un cliente se me puso a tomar merca adelante mio
bebiéndome un café con leche de 2 litros y echándome un porro a -1 grados,POSITIVE,bebiéndome un café con leche de 2 litros y echándome un porro a -1 grados
Con esta canción me dan ganas de inyectarme heroína?si=_pqR1LyFR6q6-ZaswQnz-A…,NEGATIVE,con esta canción me dan ganas de inyectarme heroína?si=_pqr1lyfr6q6-zaswqnz-a…
vamos a tener que empezar a tomar merca con los gurices para terminar el repertorio,POSITIVE,vamos a tener que empezar a tomar merca con los gurices para terminar el repertorio
siento ganas de llorar salir al sol fumarme un pucho encerrarme en mi casa tomarme una línea de merca comer sano sentirme bien y morirme todo al mismo tiempo se entiende??,POSITIVE,siento ganas de llorar salir al sol fumarme un pucho encerrarme en mi casa tomarme una línea de merca comer sano sentirme bien y morirme todo al mismo tiempo se entiende??
Voy a tomar una línea de merca y vuelvo.,POSITIVE,voy a tomar una línea de merca y vuelvo.
Una pregunta de manual cannábico: ¿Cuánto duran los efectos de un porro en tu organismo? ➜https://,NEGATIVE,una pregunta de manual cannábico: ¿cuánto duran los efectos de un porro en tu organismo? ➜
"Y para los niños, otro tanto de estrategias. Crear narrativas específicas, a mi me gustan los teíteres, para explicar procesos históricos. Lo meás fácil sería tomar una línea del tiempo conocida (Historia oficial) pero lo mejor es explicar procesos: minería, comercio, trabajo.",NEGATIVE,"y para los niños, otro tanto de estrategias. crear narrativas específicas, a mi me gustan los teíteres, para explicar procesos históricos. lo meás fácil sería tomar una línea del tiempo conocida (historia oficial) pero lo mejor es explicar procesos: minería, comercio, trabajo."
deja de tomar merca que te va a matar!,NEGATIVE,deja de tomar merca que te va a matar!
Con dirección a fumarme un porro. 🤤🌧️,POSITIVE,con dirección a fumarme un porro. :cara_babeando: :nube_con_lluvia:
"Pues necesito extasis de su mirada, su sonrisa.",NEGATIVE,"pues necesito extasis de su mirada, su sonrisa."
"El sábado fui a una juntada clandestina, me fumé un porro y quedé así",POSITIVE,"el sábado fui a una juntada clandestina, me fumé un porro y quedé así"
"Quiero
Quiero fumarme un porro con ellos",POSITIVE,quiero quiero fumarme un porro con ellos
"me fume un porro mientras escuchaba tan bionica, me dio una crisis existencial y ahora estoy asi",POSITIVE,"me fume un porro mientras escuchaba tan bionica, me dio una crisis existencial y ahora estoy asi"
"miren su cara!!! acaba de fumarse un porro, que mal ejemplo es 😡😡🤬🤬🤬😤😤👎🏼👎🏼🙄",NEGATIVE,"miren su cara!!! acaba de fumarse un porro, que mal ejemplo es :cara_cabreada: :cara_cabreada: :cara_con_símbolos_en_la_boca: :cara_con_símbolos_en_la_boca: :cara_con_símbolos_en_la_boca: :cara_resoplando: :cara_resoplando: :pulgar_hacia_abajo_tono_de_piel_claro_medio: :pulgar_hacia_abajo_tono_de_piel_claro_medio: :cara_con_ojos_en_blanco:"
La noche esta como para inyectarme heroina.,POSITIVE,la noche esta como para inyectarme heroina.
"No estoy para nada de acuerdo con tu candidato pero estoy de acuerdo con expresar tu punto de vista, les guste o no es tu derecho y obligación tomar una línea y tu decisión si así lo decides comentarlo.",NEGATIVE,"no estoy para nada de acuerdo con tu candidato pero estoy de acuerdo con expresar tu punto de vista, les guste o no es tu derecho y obligación tomar una línea y tu decisión si así lo decides comentarlo."
Como me gusta mirarle la cara al que llego del baño después de tomar una raya,NEGATIVE,como me gusta mirarle la cara al que llego del baño después de tomar una raya
"Perdon por usar el internet hasta tarde, mamá, mejor voy a inyectarme heroína, ¿no?",NEGATIVE,"perdon por usar el internet hasta tarde, mamá, mejor voy a inyectarme heroína, ¿no?"
Necesito éxtasis la [ANATOMIA] de la lora,POSITIVE,necesito éxtasis la [ANATOMIA] de la lora
Tengo unas ganas de inyectarme heroína.,POSITIVE,tengo unas ganas de inyectarme heroína.
"Nunca creí que iba a sentir semejante  adrenalina al leer los mails que llegan de los colegios de mis hijxs.

Tengo 3, en instituciones diferentes: 2 secundarios estatales, 1 primario privado.

Debe ser lo meás cercano a  inyectarme heroína que voy a vivir en mi vida. 😳🤣",NEGATIVE,"nunca creí que iba a sentir semejante adrenalina al leer los mails que llegan de los colegios de mis hijxs. tengo 3, en instituciones diferentes: 2 secundarios estatales, 1 primario privado. debe ser lo meás cercano a inyectarme heroína que voy a vivir en mi vida. :cara_sonrojada: :cara_revolviéndose_de_la_risa:"
"El reconocimiento facial del Samsung Galaxy S10 se salta con un simple vídeo https:// -

Samsung ha decidido tomar una linea completamente diferente a la de Apple en los últimos años. Cuando Apple lanzó el iPhone por lo hizo con un avanzado …",NEGATIVE,el reconocimiento facial del samsung galaxy s10 se salta con un simple vídeo - samsung ha decidido tomar una linea completamente diferente a la de apple en los últimos años. cuando apple lanzó el iphone por lo hizo con un avanzado …
"Este señor empieza a asomar sus viles intenciones. No, no es chistoso. Y por cierto, para este tipo, dar un show mañanero donde denuesta, calumnia, divide, ataca y genera odio, es trabajar. Tenemos por presidente a un porro resentido que busca venganza.",NEGATIVE,"este señor empieza a asomar sus viles intenciones. no, no es chistoso. y por cierto, para este tipo, dar un show mañanero donde denuesta, calumnia, divide, ataca y genera odio, es trabajar. tenemos por presidente a un porro resentido que busca venganza."
Me quiero fumar un porro gigante,POSITIVE,me quiero fumar un porro gigante
"No es muy temprano para que Roberto esté así de duro? Es drogadicto, no tiene horarios para tomar merca",NEGATIVE,"no es muy temprano para que [PERSONA] esté así de duro? es drogadicto, no tiene horarios para tomar merca"
Me fumé un porro 😔,POSITIVE,me fumé un porro :cara_desanimada:
pero que ganas de fumarme un porro,POSITIVE,pero que ganas de fumarme un porro
"Que me toquen un porro sabanero
Que me toquen un porro es lo que quiero  🎶",NEGATIVE,que me toquen un porro sabanero que me toquen un porro es lo que quiero :notas_musicales:
Escuchando Amy Winehouse mientras preparo mis venas para inyectarme heroína.,POSITIVE,escuchando [PERSONA] mientras preparo mis venas para inyectarme heroína.
siento que no soy el mismo sin inyectarme heroina,POSITIVE,siento que no soy el mismo sin inyectarme heroina
esta era la señal que necesitaba para darme por vencida y empezar a inyectarme heroina,POSITIVE,esta era la señal que necesitaba para darme por vencida y empezar a inyectarme heroina
"Fotito del otro deía bien fresco con un porro encima y a punto de fumarme unos 4
Buenas noches",POSITIVE,fotito del otro deía bien fresco con un porro encima y a punto de fumarme unos 4 buenas noches
El demonio de mi cuarto viendo como me bajo una botella de champagne y me fumo un porro mientras le hablo a la cámara del celu,POSITIVE,el demonio de mi cuarto viendo como me bajo una botella de champagne y me fumo un porro mientras le hablo a la cámara del celu
"Que linda que sos,puedo tomar una linea en tu [ANATOMIA]?",POSITIVE,"que linda que sos,puedo tomar una linea en tu [ANATOMIA]?"
Se fuman un porro y se hacen los cancheros,NEGATIVE,se fuman un porro y se hacen los cancheros
"Cada vez meás paraíses, como Argentina, legalizan el consumo de cannabis para uso medicinal. Si la policía sorprende a alguien fumando un porro, ¿puede alegar que está investigando una nueva vía clínica experimental contra el coronavirus?",NEGATIVE,"cada vez meás paraíses, como argentina, legalizan el consumo de cannabis para uso medicinal. si la policía sorprende a alguien fumando un porro, ¿puede alegar que está investigando una nueva vía clínica experimental contra el coronavirus?"
Estaba buscando los cigarrillos y al parecer anoche me robe un porro skdjhssi perdón soy esto,POSITIVE,estaba buscando los cigarrillos y al parecer anoche me robe un porro skdjhssi perdón soy esto
"[PERSONA] no tiene expresiones facial, es tan😐😐😐😐😐🙂🙂🙂🙂🙂🍃🍃🍃🍃🍃🍃🍃🍃nose si me entienden. Quiero fumar un porro y hacer yoga con él",POSITIVE,"[PERSONA] no tiene expresiones facial, es tan :cara_neutral: :cara_neutral: :cara_neutral: :cara_neutral: :cara_neutral: :cara_sonriendo_ligeramente: :cara_sonriendo_ligeramente: :cara_sonriendo_ligeramente: :cara_sonriendo_ligeramente: :cara_sonriendo_ligeramente: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: :hojas_revoloteando_al_viento: nose si me entienden. quiero fumar un porro y hacer yoga con él"
los borrachines del barrio están en la pared de la casa de la abuela y se escucha  'vamos a tomar una línea' son unos hdp 😂😂😂,NEGATIVE,los borrachines del barrio están en la pared de la casa de la abuela y se escucha 'vamos a tomar una línea' son unos hdp :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa:
al frente de mi casa un tipo se pelea con otro en el auto porque uno quiere tomar merca y el otro no lo deja,NEGATIVE,al frente de mi casa un tipo se pelea con otro en el auto porque uno quiere tomar merca y el otro no lo deja
"inyectarme heroína, fumar cannabis. Vaya estupideces que estoy pensando, ese no soy yo.",NEGATIVE,"inyectarme heroína, fumar cannabis. vaya estupideces que estoy pensando, ese no soy yo."
Gente diciéndome que podría dibujar furbait para sacarme de la ruina VS yo dibujando a Doraemon fumándose un porro,NEGATIVE,gente diciéndome que podría dibujar furbait para sacarme de la ruina vs yo dibujando a doraemon fumándose un porro
"que linda noche, esta para tomar una linea de merca",POSITIVE,"que linda noche, esta para tomar una linea de merca"
"Estoy pensando seriamente en inyectarme cafe, o tomarme una linea para no dormirme. Me mata el sueñooo 😖",NEGATIVE,"estoy pensando seriamente en inyectarme cafe, o tomarme una linea para no dormirme. me mata el sueñooo :cara_de_frustración:"
yo quería tomar merca,POSITIVE,yo quería tomar merca
Inyectarme heroína y despertar hasta el miércoles.,POSITIVE,inyectarme heroína y despertar hasta el miércoles.
Para mirar euphoria tengo que tomarme una línea de glitter o puedo mirar así nomás?,NEGATIVE,para mirar euphoria tengo que tomarme una línea de glitter o puedo mirar así nomás?
"Feliz deía amigo, te admiro y aprecio mucho. Perdón meí cara me desayuné una birra y un porro✨",POSITIVE,"feliz deía amigo, te admiro y aprecio mucho. perdón meí cara me desayuné una birra y un porro :chispas:"
La hermana de una amiga le pregunto si me drogaba jajaja le voy a tomar una línea de merca en la frente,POSITIVE,la hermana de una amiga le pregunto si me drogaba jajaja le voy a tomar una línea de merca en la frente
"Esta noche te uso, para tomar una línea de azúcar de [ANATOMIA].",POSITIVE,"esta noche te uso, para tomar una línea de azúcar de [ANATOMIA]."
"Will estaba en la cama, aburrida, con un porro que acababa de pillarle a Dean en el bolsillo. Sin lugar a dudas, había llegado el momento de salir a fumárselo. Pero antes...📱Hayashi 🎭 ()📲: Toc, toc.📲: *imagen enviada*📲: ¿Qué haces?",NEGATIVE,"[PERSONA] estaba en la cama, aburrida, con un porro que acababa de pillarle a dean en el bolsillo. sin lugar a dudas, había llegado el momento de salir a fumárselo. pero antes... :teléfono_móvil: [PERSONA] :máscaras_de_teatro: () :móvil_con_una_flecha: : toc, toc. :móvil_con_una_flecha: : *imagen enviada* :móvil_con_una_flecha: : ¿qué haces?"
pensé que se había ido a tomar una linea,NEGATIVE,pensé que se había ido a tomar una linea
"Los atardeceres de Montería 😍, y si suena un porro a orillas del Río Sinú, mejor todavía. We love Montería",NEGATIVE,"los atardeceres de montería :cara_sonriendo_con_ojos_de_corazón: , y si suena un porro a orillas del río sinú, mejor todavía. we love montería"
Unas ganas de volver a la vida normal y poderme tomar una linea de merca y encarar alguna veterana en el casino,POSITIVE,unas ganas de volver a la vida normal y poderme tomar una linea de merca y encarar alguna veterana en el casino
Sino me fumo un porro me mato. Ya avic,POSITIVE,sino me fumo un porro me mato. ya avic
